voucher_id,voucher_type,txn_date,created_at,account_code,account_name,debit,credit,narration,source,user_id,reversal_of
SAL-00476,Sales,2024-07-21,2024-07-21 14:58,1201,Sundry Debtors,384638.70,,Customer 015 Retail inv CA/24-25/0176,SalesModule,ACCT-3,
SAL-00476,Sales,2024-07-21,2024-07-21 14:58,4001,Sales - Trading Goods,,325965.00,Sales inv CA/24-25/0176,SalesModule,ACCT-3,
SAL-00476,Sales,2024-07-21,2024-07-21 14:58,2401,GST Output Liability,,58673.70,GST output on CA/24-25/0176,SalesModule,ACCT-3,
SAL-00477,Sales,2025-03-18,2025-03-18 11:37,1201,Sundry Debtors,75260.40,,Customer 007 Retail inv CA/24-25/0177,SalesModule,ACCT-3,
SAL-00477,Sales,2025-03-18,2025-03-18 11:37,4001,Sales - Trading Goods,,63780.00,Sales inv CA/24-25/0177,SalesModule,ACCT-3,
SAL-00477,Sales,2025-03-18,2025-03-18 11:37,2401,GST Output Liability,,11480.40,GST output on CA/24-25/0177,SalesModule,ACCT-3,
SAL-00478,Sales,2025-01-13,2025-01-13 15:53,1201,Sundry Debtors,411648.90,,Customer 002 Retail inv CA/24-25/0178,SalesModule,ACCT-2,
SAL-00478,Sales,2025-01-13,2025-01-13 15:53,4001,Sales - Trading Goods,,348855.00,Sales inv CA/24-25/0178,SalesModule,ACCT-2,
SAL-00478,Sales,2025-01-13,2025-01-13 15:53,2401,GST Output Liability,,62793.90,GST output on CA/24-25/0178,SalesModule,ACCT-2,
SAL-00479,Sales,2024-07-21,2024-07-21 12:45,1201,Sundry Debtors,241830.38,,Customer 008 Retail inv CA/24-25/0179,SalesModule,ACCT-3,
SAL-00479,Sales,2024-07-21,2024-07-21 12:45,4001,Sales - Trading Goods,,204941.00,Sales inv CA/24-25/0179,SalesModule,ACCT-3,
SAL-00479,Sales,2024-07-21,2024-07-21 12:45,2401,GST Output Liability,,36889.38,GST output on CA/24-25/0179,SalesModule,ACCT-3,
SAL-00480,Sales,2024-10-06,2024-10-06 13:02,1201,Sundry Debtors,204470.40,,Customer 018 Retail inv CA/24-25/0180,SalesModule,ACCT-1,
SAL-00480,Sales,2024-10-06,2024-10-06 13:02,4001,Sales - Trading Goods,,173280.00,Sales inv CA/24-25/0180,SalesModule,ACCT-1,
SAL-00480,Sales,2024-10-06,2024-10-06 13:02,2401,GST Output Liability,,31190.40,GST output on CA/24-25/0180,SalesModule,ACCT-1,
SAL-00481,Sales,2024-07-22,2024-07-22 10:32,1201,Sundry Debtors,245258.28,,Customer 016 Retail inv CA/24-25/0181,SalesModule,ACCT-2,
SAL-00481,Sales,2024-07-22,2024-07-22 10:32,4001,Sales - Trading Goods,,207846.00,Sales inv CA/24-25/0181,SalesModule,ACCT-2,
SAL-00481,Sales,2024-07-22,2024-07-22 10:32,2401,GST Output Liability,,37412.28,GST output on CA/24-25/0181,SalesModule,ACCT-2,
SAL-00482,Sales,2024-12-31,2024-12-31 09:04,1201,Sundry Debtors,420261.72,,Customer 023 Retail inv CA/24-25/0182,SalesModule,ACCT-2,
SAL-00482,Sales,2024-12-31,2024-12-31 09:04,4001,Sales - Trading Goods,,356154.00,Sales inv CA/24-25/0182,SalesModule,ACCT-2,
SAL-00482,Sales,2024-12-31,2024-12-31 09:04,2401,GST Output Liability,,64107.72,GST output on CA/24-25/0182,SalesModule,ACCT-2,
SAL-00483,Sales,2024-05-16,2024-05-16 16:22,1201,Sundry Debtors,178947.00,,Customer 010 Retail inv CA/24-25/0183,SalesModule,ACCT-1,
SAL-00483,Sales,2024-05-16,2024-05-16 16:22,4001,Sales - Trading Goods,,151650.00,Sales inv CA/24-25/0183,SalesModule,ACCT-1,
SAL-00483,Sales,2024-05-16,2024-05-16 16:22,2401,GST Output Liability,,27297.00,GST output on CA/24-25/0183,SalesModule,ACCT-1,
SAL-00484,Sales,2024-10-31,2024-10-31 11:18,1201,Sundry Debtors,360433.36,,Customer 006 Retail inv CA/24-25/0184,SalesModule,ACCT-2,
SAL-00484,Sales,2024-10-31,2024-10-31 11:18,4001,Sales - Trading Goods,,305452.00,Sales inv CA/24-25/0184,SalesModule,ACCT-2,
SAL-00484,Sales,2024-10-31,2024-10-31 11:18,2401,GST Output Liability,,54981.36,GST output on CA/24-25/0184,SalesModule,ACCT-2,
SAL-00485,Sales,2024-04-23,2024-04-23 11:40,1201,Sundry Debtors,125586.22,,Customer 018 Retail inv CA/24-25/0185,SalesModule,ACCT-3,
SAL-00485,Sales,2024-04-23,2024-04-23 11:40,4001,Sales - Trading Goods,,106429.00,Sales inv CA/24-25/0185,SalesModule,ACCT-3,
SAL-00485,Sales,2024-04-23,2024-04-23 11:40,2401,GST Output Liability,,19157.22,GST output on CA/24-25/0185,SalesModule,ACCT-3,
SAL-00486,Sales,2024-12-29,2024-12-29 17:55,1201,Sundry Debtors,125336.06,,Customer 010 Retail inv CA/24-25/0186,SalesModule,ACCT-2,
SAL-00486,Sales,2024-12-29,2024-12-29 17:55,4001,Sales - Trading Goods,,106217.00,Sales inv CA/24-25/0186,SalesModule,ACCT-2,
SAL-00486,Sales,2024-12-29,2024-12-29 17:55,2401,GST Output Liability,,19119.06,GST output on CA/24-25/0186,SalesModule,ACCT-2,
SAL-00487,Sales,2025-02-14,2025-02-14 18:52,1201,Sundry Debtors,384970.28,,Customer 025 Retail inv CA/24-25/0187,SalesModule,ACCT-1,
SAL-00487,Sales,2025-02-14,2025-02-14 18:52,4001,Sales - Trading Goods,,326246.00,Sales inv CA/24-25/0187,SalesModule,ACCT-1,
SAL-00487,Sales,2025-02-14,2025-02-14 18:52,2401,GST Output Liability,,58724.28,GST output on CA/24-25/0187,SalesModule,ACCT-1,
SAL-00488,Sales,2024-09-03,2024-09-03 10:09,1201,Sundry Debtors,159792.06,,Customer 027 Retail inv CA/24-25/0188,SalesModule,ACCT-1,
SAL-00488,Sales,2024-09-03,2024-09-03 10:09,4001,Sales - Trading Goods,,135417.00,Sales inv CA/24-25/0188,SalesModule,ACCT-1,
SAL-00488,Sales,2024-09-03,2024-09-03 10:09,2401,GST Output Liability,,24375.06,GST output on CA/24-25/0188,SalesModule,ACCT-1,
SAL-00489,Sales,2024-09-13,2024-09-13 13:06,1201,Sundry Debtors,328868.36,,Customer 010 Retail inv CA/24-25/0189,SalesModule,ACCT-1,
SAL-00489,Sales,2024-09-13,2024-09-13 13:06,4001,Sales - Trading Goods,,278702.00,Sales inv CA/24-25/0189,SalesModule,ACCT-1,
SAL-00489,Sales,2024-09-13,2024-09-13 13:06,2401,GST Output Liability,,50166.36,GST output on CA/24-25/0189,SalesModule,ACCT-1,
SAL-00490,Sales,2025-01-19,2025-01-19 09:35,1201,Sundry Debtors,8368.56,,Customer 013 Retail inv CA/24-25/0190,SalesModule,ACCT-3,
SAL-00490,Sales,2025-01-19,2025-01-19 09:35,4001,Sales - Trading Goods,,7092.00,Sales inv CA/24-25/0190,SalesModule,ACCT-3,
SAL-00490,Sales,2025-01-19,2025-01-19 09:35,2401,GST Output Liability,,1276.56,GST output on CA/24-25/0190,SalesModule,ACCT-3,
SAL-00491,Sales,2025-03-23,2025-03-23 09:50,1201,Sundry Debtors,314281.20,,Customer 020 Retail inv CA/24-25/0191,SalesModule,ACCT-1,
SAL-00491,Sales,2025-03-23,2025-03-23 09:50,4001,Sales - Trading Goods,,266340.00,Sales inv CA/24-25/0191,SalesModule,ACCT-1,
SAL-00491,Sales,2025-03-23,2025-03-23 09:50,2401,GST Output Liability,,47941.20,GST output on CA/24-25/0191,SalesModule,ACCT-1,
SAL-00492,Sales,2025-03-23,2025-03-23 12:24,1201,Sundry Debtors,83645.48,,Customer 002 Retail inv CA/24-25/0192,SalesModule,ACCT-1,
SAL-00492,Sales,2025-03-23,2025-03-23 12:24,4001,Sales - Trading Goods,,70886.00,Sales inv CA/24-25/0192,SalesModule,ACCT-1,
SAL-00492,Sales,2025-03-23,2025-03-23 12:24,2401,GST Output Liability,,12759.48,GST output on CA/24-25/0192,SalesModule,ACCT-1,
SAL-00493,Sales,2025-01-22,2025-01-22 13:47,1201,Sundry Debtors,342967.00,,Customer 026 Retail inv CA/24-25/0193,SalesModule,ACCT-1,
SAL-00493,Sales,2025-01-22,2025-01-22 13:47,4001,Sales - Trading Goods,,290650.00,Sales inv CA/24-25/0193,SalesModule,ACCT-1,
SAL-00493,Sales,2025-01-22,2025-01-22 13:47,2401,GST Output Liability,,52317.00,GST output on CA/24-25/0193,SalesModule,ACCT-1,
SAL-00494,Sales,2025-01-14,2025-01-14 14:50,1201,Sundry Debtors,191384.20,,Customer 030 Retail inv CA/24-25/0194,SalesModule,ACCT-3,
SAL-00494,Sales,2025-01-14,2025-01-14 14:50,4001,Sales - Trading Goods,,162190.00,Sales inv CA/24-25/0194,SalesModule,ACCT-3,
SAL-00494,Sales,2025-01-14,2025-01-14 14:50,2401,GST Output Liability,,29194.20,GST output on CA/24-25/0194,SalesModule,ACCT-3,
SAL-00495,Sales,2024-08-29,2024-08-29 13:10,1201,Sundry Debtors,247635.98,,Customer 022 Retail inv CA/24-25/0195,SalesModule,ACCT-3,
SAL-00495,Sales,2024-08-29,2024-08-29 13:10,4001,Sales - Trading Goods,,209861.00,Sales inv CA/24-25/0195,SalesModule,ACCT-3,
SAL-00495,Sales,2024-08-29,2024-08-29 13:10,2401,GST Output Liability,,37774.98,GST output on CA/24-25/0195,SalesModule,ACCT-3,
SAL-00496,Sales,2024-04-14,2024-04-14 09:07,1201,Sundry Debtors,224603.56,,Customer 003 Retail inv CA/24-25/0196,SalesModule,ACCT-3,
SAL-00496,Sales,2024-04-14,2024-04-14 09:07,4001,Sales - Trading Goods,,190342.00,Sales inv CA/24-25/0196,SalesModule,ACCT-3,
SAL-00496,Sales,2024-04-14,2024-04-14 09:07,2401,GST Output Liability,,34261.56,GST output on CA/24-25/0196,SalesModule,ACCT-3,
SAL-00497,Sales,2024-07-20,2024-07-20 18:47,1201,Sundry Debtors,145468.04,,Customer 007 Retail inv CA/24-25/0197,SalesModule,ACCT-2,
SAL-00497,Sales,2024-07-20,2024-07-20 18:47,4001,Sales - Trading Goods,,123278.00,Sales inv CA/24-25/0197,SalesModule,ACCT-2,
SAL-00497,Sales,2024-07-20,2024-07-20 18:47,2401,GST Output Liability,,22190.04,GST output on CA/24-25/0197,SalesModule,ACCT-2,
SAL-00498,Sales,2024-07-13,2024-07-13 11:08,1201,Sundry Debtors,441578.42,,Customer 028 Retail inv CA/24-25/0198,SalesModule,ACCT-3,
SAL-00498,Sales,2024-07-13,2024-07-13 11:08,4001,Sales - Trading Goods,,374219.00,Sales inv CA/24-25/0198,SalesModule,ACCT-3,
SAL-00498,Sales,2024-07-13,2024-07-13 11:08,2401,GST Output Liability,,67359.42,GST output on CA/24-25/0198,SalesModule,ACCT-3,
SAL-00499,Sales,2024-12-25,2024-12-25 11:00,1201,Sundry Debtors,247182.86,,Customer 024 Retail inv CA/24-25/0199,SalesModule,ACCT-1,
SAL-00499,Sales,2024-12-25,2024-12-25 11:00,4001,Sales - Trading Goods,,209477.00,Sales inv CA/24-25/0199,SalesModule,ACCT-1,
SAL-00499,Sales,2024-12-25,2024-12-25 11:00,2401,GST Output Liability,,37705.86,GST output on CA/24-25/0199,SalesModule,ACCT-1,
SAL-00500,Sales,2024-12-17,2024-12-17 11:16,1201,Sundry Debtors,65600.92,,Customer 015 Retail inv CA/24-25/0200,SalesModule,ACCT-2,
SAL-00500,Sales,2024-12-17,2024-12-17 11:16,4001,Sales - Trading Goods,,55594.00,Sales inv CA/24-25/0200,SalesModule,ACCT-2,
SAL-00500,Sales,2024-12-17,2024-12-17 11:16,2401,GST Output Liability,,10006.92,GST output on CA/24-25/0200,SalesModule,ACCT-2,
SAL-00501,Sales,2024-10-15,2024-10-15 17:39,1201,Sundry Debtors,327660.04,,Customer 011 Retail inv CA/24-25/0201,SalesModule,ACCT-3,
SAL-00501,Sales,2024-10-15,2024-10-15 17:39,4001,Sales - Trading Goods,,277678.00,Sales inv CA/24-25/0201,SalesModule,ACCT-3,
SAL-00501,Sales,2024-10-15,2024-10-15 17:39,2401,GST Output Liability,,49982.04,GST output on CA/24-25/0201,SalesModule,ACCT-3,
SAL-00502,Sales,2025-02-07,2025-02-07 18:14,1201,Sundry Debtors,164128.56,,Customer 002 Retail inv CA/24-25/0202,SalesModule,ACCT-2,
SAL-00502,Sales,2025-02-07,2025-02-07 18:14,4001,Sales - Trading Goods,,139092.00,Sales inv CA/24-25/0202,SalesModule,ACCT-2,
SAL-00502,Sales,2025-02-07,2025-02-07 18:14,2401,GST Output Liability,,25036.56,GST output on CA/24-25/0202,SalesModule,ACCT-2,
SAL-00503,Sales,2024-05-29,2024-05-29 18:17,1201,Sundry Debtors,406122.96,,Customer 021 Retail inv CA/24-25/0203,SalesModule,ACCT-2,
SAL-00503,Sales,2024-05-29,2024-05-29 18:17,4001,Sales - Trading Goods,,344172.00,Sales inv CA/24-25/0203,SalesModule,ACCT-2,
SAL-00503,Sales,2024-05-29,2024-05-29 18:17,2401,GST Output Liability,,61950.96,GST output on CA/24-25/0203,SalesModule,ACCT-2,
SAL-00504,Sales,2024-05-13,2024-05-13 17:58,1201,Sundry Debtors,336664.62,,Customer 025 Retail inv CA/24-25/0204,SalesModule,ACCT-1,
SAL-00504,Sales,2024-05-13,2024-05-13 17:58,4001,Sales - Trading Goods,,285309.00,Sales inv CA/24-25/0204,SalesModule,ACCT-1,
SAL-00504,Sales,2024-05-13,2024-05-13 17:58,2401,GST Output Liability,,51355.62,GST output on CA/24-25/0204,SalesModule,ACCT-1,
SAL-00505,Sales,2025-03-19,2025-03-19 10:58,1201,Sundry Debtors,370750.10,,Customer 027 Retail inv CA/24-25/0205,SalesModule,ACCT-2,
SAL-00505,Sales,2025-03-19,2025-03-19 10:58,4001,Sales - Trading Goods,,314195.00,Sales inv CA/24-25/0205,SalesModule,ACCT-2,
SAL-00505,Sales,2025-03-19,2025-03-19 10:58,2401,GST Output Liability,,56555.10,GST output on CA/24-25/0205,SalesModule,ACCT-2,
SAL-00506,Sales,2024-11-04,2024-11-04 14:45,1201,Sundry Debtors,67524.32,,Customer 019 Retail inv CA/24-25/0206,SalesModule,ACCT-2,
SAL-00506,Sales,2024-11-04,2024-11-04 14:45,4001,Sales - Trading Goods,,57224.00,Sales inv CA/24-25/0206,SalesModule,ACCT-2,
SAL-00506,Sales,2024-11-04,2024-11-04 14:45,2401,GST Output Liability,,10300.32,GST output on CA/24-25/0206,SalesModule,ACCT-2,
SAL-00507,Sales,2024-11-03,2024-11-03 16:32,1201,Sundry Debtors,129010.58,,Customer 011 Retail inv CA/24-25/0207,SalesModule,ACCT-3,
SAL-00507,Sales,2024-11-03,2024-11-03 16:32,4001,Sales - Trading Goods,,109331.00,Sales inv CA/24-25/0207,SalesModule,ACCT-3,
SAL-00507,Sales,2024-11-03,2024-11-03 16:32,2401,GST Output Liability,,19679.58,GST output on CA/24-25/0207,SalesModule,ACCT-3,
SAL-00508,Sales,2025-01-08,2025-01-08 15:43,1201,Sundry Debtors,50692.80,,Customer 030 Retail inv CA/24-25/0208,SalesModule,ACCT-3,
SAL-00508,Sales,2025-01-08,2025-01-08 15:43,4001,Sales - Trading Goods,,42960.00,Sales inv CA/24-25/0208,SalesModule,ACCT-3,
SAL-00508,Sales,2025-01-08,2025-01-08 15:43,2401,GST Output Liability,,7732.80,GST output on CA/24-25/0208,SalesModule,ACCT-3,
SAL-00509,Sales,2024-10-19,2024-10-19 15:15,1201,Sundry Debtors,227649.14,,Customer 023 Retail inv CA/24-25/0209,SalesModule,ACCT-3,
SAL-00509,Sales,2024-10-19,2024-10-19 15:15,4001,Sales - Trading Goods,,192923.00,Sales inv CA/24-25/0209,SalesModule,ACCT-3,
SAL-00509,Sales,2024-10-19,2024-10-19 15:15,2401,GST Output Liability,,34726.14,GST output on CA/24-25/0209,SalesModule,ACCT-3,
SAL-00510,Sales,2024-10-20,2024-10-20 13:03,1201,Sundry Debtors,245659.48,,Customer 014 Retail inv CA/24-25/0210,SalesModule,ACCT-3,
SAL-00510,Sales,2024-10-20,2024-10-20 13:03,4001,Sales - Trading Goods,,208186.00,Sales inv CA/24-25/0210,SalesModule,ACCT-3,
SAL-00510,Sales,2024-10-20,2024-10-20 13:03,2401,GST Output Liability,,37473.48,GST output on CA/24-25/0210,SalesModule,ACCT-3,
SAL-00511,Sales,2024-07-16,2024-07-16 18:37,1201,Sundry Debtors,183802.70,,Customer 012 Retail inv CA/24-25/0211,SalesModule,ACCT-3,
SAL-00511,Sales,2024-07-16,2024-07-16 18:37,4001,Sales - Trading Goods,,155765.00,Sales inv CA/24-25/0211,SalesModule,ACCT-3,
SAL-00511,Sales,2024-07-16,2024-07-16 18:37,2401,GST Output Liability,,28037.70,GST output on CA/24-25/0211,SalesModule,ACCT-3,
SAL-00512,Sales,2024-07-06,2024-07-06 15:09,1201,Sundry Debtors,78945.54,,Customer 021 Retail inv CA/24-25/0212,SalesModule,ACCT-1,
SAL-00512,Sales,2024-07-06,2024-07-06 15:09,4001,Sales - Trading Goods,,66903.00,Sales inv CA/24-25/0212,SalesModule,ACCT-1,
SAL-00512,Sales,2024-07-06,2024-07-06 15:09,2401,GST Output Liability,,12042.54,GST output on CA/24-25/0212,SalesModule,ACCT-1,
SAL-00513,Sales,2024-05-20,2024-05-20 14:30,1201,Sundry Debtors,108261.46,,Customer 017 Retail inv CA/24-25/0213,SalesModule,ACCT-3,
SAL-00513,Sales,2024-05-20,2024-05-20 14:30,4001,Sales - Trading Goods,,91747.00,Sales inv CA/24-25/0213,SalesModule,ACCT-3,
SAL-00513,Sales,2024-05-20,2024-05-20 14:30,2401,GST Output Liability,,16514.46,GST output on CA/24-25/0213,SalesModule,ACCT-3,
SAL-00514,Sales,2024-09-19,2024-09-19 17:47,1201,Sundry Debtors,412296.72,,Customer 012 Retail inv CA/24-25/0214,SalesModule,ACCT-2,
SAL-00514,Sales,2024-09-19,2024-09-19 17:47,4001,Sales - Trading Goods,,349404.00,Sales inv CA/24-25/0214,SalesModule,ACCT-2,
SAL-00514,Sales,2024-09-19,2024-09-19 17:47,2401,GST Output Liability,,62892.72,GST output on CA/24-25/0214,SalesModule,ACCT-2,
SAL-00515,Sales,2024-08-06,2024-08-06 15:37,1201,Sundry Debtors,76832.16,,Customer 023 Retail inv CA/24-25/0215,SalesModule,ACCT-3,
SAL-00515,Sales,2024-08-06,2024-08-06 15:37,4001,Sales - Trading Goods,,65112.00,Sales inv CA/24-25/0215,SalesModule,ACCT-3,
SAL-00515,Sales,2024-08-06,2024-08-06 15:37,2401,GST Output Liability,,11720.16,GST output on CA/24-25/0215,SalesModule,ACCT-3,
SAL-00516,Sales,2024-07-23,2024-07-23 11:41,1201,Sundry Debtors,221157.96,,Customer 028 Retail inv CA/24-25/0216,SalesModule,ACCT-2,
SAL-00516,Sales,2024-07-23,2024-07-23 11:41,4001,Sales - Trading Goods,,187422.00,Sales inv CA/24-25/0216,SalesModule,ACCT-2,
SAL-00516,Sales,2024-07-23,2024-07-23 11:41,2401,GST Output Liability,,33735.96,GST output on CA/24-25/0216,SalesModule,ACCT-2,
SAL-00517,Sales,2024-08-30,2024-08-30 11:16,1201,Sundry Debtors,391597.16,,Customer 003 Retail inv CA/24-25/0217,SalesModule,ACCT-1,
SAL-00517,Sales,2024-08-30,2024-08-30 11:16,4001,Sales - Trading Goods,,331862.00,Sales inv CA/24-25/0217,SalesModule,ACCT-1,
SAL-00517,Sales,2024-08-30,2024-08-30 11:16,2401,GST Output Liability,,59735.16,GST output on CA/24-25/0217,SalesModule,ACCT-1,
SAL-00518,Sales,2024-11-21,2024-11-21 10:55,1201,Sundry Debtors,57730.32,,Customer 007 Retail inv CA/24-25/0218,SalesModule,ACCT-1,
SAL-00518,Sales,2024-11-21,2024-11-21 10:55,4001,Sales - Trading Goods,,48924.00,Sales inv CA/24-25/0218,SalesModule,ACCT-1,
SAL-00518,Sales,2024-11-21,2024-11-21 10:55,2401,GST Output Liability,,8806.32,GST output on CA/24-25/0218,SalesModule,ACCT-1,
SAL-00519,Sales,2024-07-10,2024-07-10 16:36,1201,Sundry Debtors,77608.60,,Customer 026 Retail inv CA/24-25/0219,SalesModule,ACCT-2,
SAL-00519,Sales,2024-07-10,2024-07-10 16:36,4001,Sales - Trading Goods,,65770.00,Sales inv CA/24-25/0219,SalesModule,ACCT-2,
SAL-00519,Sales,2024-07-10,2024-07-10 16:36,2401,GST Output Liability,,11838.60,GST output on CA/24-25/0219,SalesModule,ACCT-2,
SAL-00520,Sales,2024-07-20,2024-07-20 09:47,1201,Sundry Debtors,297783.62,,Customer 025 Retail inv CA/24-25/0220,SalesModule,ACCT-1,
SAL-00520,Sales,2024-07-20,2024-07-20 09:47,4001,Sales - Trading Goods,,252359.00,Sales inv CA/24-25/0220,SalesModule,ACCT-1,
SAL-00520,Sales,2024-07-20,2024-07-20 09:47,2401,GST Output Liability,,45424.62,GST output on CA/24-25/0220,SalesModule,ACCT-1,
SAL-00521,Sales,2024-06-06,2024-06-06 11:56,1201,Sundry Debtors,245869.52,,Customer 014 Retail inv CA/24-25/0221,SalesModule,ACCT-2,
SAL-00521,Sales,2024-06-06,2024-06-06 11:56,4001,Sales - Trading Goods,,208364.00,Sales inv CA/24-25/0221,SalesModule,ACCT-2,
SAL-00521,Sales,2024-06-06,2024-06-06 11:56,2401,GST Output Liability,,37505.52,GST output on CA/24-25/0221,SalesModule,ACCT-2,
SAL-00522,Sales,2024-09-13,2024-09-13 11:38,1201,Sundry Debtors,265928.34,,Customer 003 Retail inv CA/24-25/0222,SalesModule,ACCT-2,
SAL-00522,Sales,2024-09-13,2024-09-13 11:38,4001,Sales - Trading Goods,,225363.00,Sales inv CA/24-25/0222,SalesModule,ACCT-2,
SAL-00522,Sales,2024-09-13,2024-09-13 11:38,2401,GST Output Liability,,40565.34,GST output on CA/24-25/0222,SalesModule,ACCT-2,
SAL-00523,Sales,2024-12-01,2024-12-01 16:09,1201,Sundry Debtors,408288.26,,Customer 003 Retail inv CA/24-25/0223,SalesModule,ACCT-2,
SAL-00523,Sales,2024-12-01,2024-12-01 16:09,4001,Sales - Trading Goods,,346007.00,Sales inv CA/24-25/0223,SalesModule,ACCT-2,
SAL-00523,Sales,2024-12-01,2024-12-01 16:09,2401,GST Output Liability,,62281.26,GST output on CA/24-25/0223,SalesModule,ACCT-2,
SAL-00524,Sales,2024-08-30,2024-08-30 09:53,1201,Sundry Debtors,113872.36,,Customer 001 Retail inv CA/24-25/0224,SalesModule,ACCT-1,
SAL-00524,Sales,2024-08-30,2024-08-30 09:53,4001,Sales - Trading Goods,,96502.00,Sales inv CA/24-25/0224,SalesModule,ACCT-1,
SAL-00524,Sales,2024-08-30,2024-08-30 09:53,2401,GST Output Liability,,17370.36,GST output on CA/24-25/0224,SalesModule,ACCT-1,
SAL-00525,Sales,2025-01-09,2025-01-09 14:38,1201,Sundry Debtors,104597.56,,Customer 029 Retail inv CA/24-25/0225,SalesModule,ACCT-1,
SAL-00525,Sales,2025-01-09,2025-01-09 14:38,4001,Sales - Trading Goods,,88642.00,Sales inv CA/24-25/0225,SalesModule,ACCT-1,
SAL-00525,Sales,2025-01-09,2025-01-09 14:38,2401,GST Output Liability,,15955.56,GST output on CA/24-25/0225,SalesModule,ACCT-1,
SAL-00526,Sales,2024-06-17,2024-06-17 11:58,1201,Sundry Debtors,271729.22,,Customer 014 Retail inv CA/24-25/0226,SalesModule,ACCT-3,
SAL-00526,Sales,2024-06-17,2024-06-17 11:58,4001,Sales - Trading Goods,,230279.00,Sales inv CA/24-25/0226,SalesModule,ACCT-3,
SAL-00526,Sales,2024-06-17,2024-06-17 11:58,2401,GST Output Liability,,41450.22,GST output on CA/24-25/0226,SalesModule,ACCT-3,
SAL-00527,Sales,2025-02-03,2025-02-03 16:44,1201,Sundry Debtors,310148.84,,Customer 026 Retail inv CA/24-25/0227,SalesModule,ACCT-1,
SAL-00527,Sales,2025-02-03,2025-02-03 16:44,4001,Sales - Trading Goods,,262838.00,Sales inv CA/24-25/0227,SalesModule,ACCT-1,
SAL-00527,Sales,2025-02-03,2025-02-03 16:44,2401,GST Output Liability,,47310.84,GST output on CA/24-25/0227,SalesModule,ACCT-1,
SAL-00528,Sales,2024-06-01,2024-06-01 13:19,1201,Sundry Debtors,28412.04,,Customer 026 Retail inv CA/24-25/0228,SalesModule,ACCT-1,
SAL-00528,Sales,2024-06-01,2024-06-01 13:19,4001,Sales - Trading Goods,,24078.00,Sales inv CA/24-25/0228,SalesModule,ACCT-1,
SAL-00528,Sales,2024-06-01,2024-06-01 13:19,2401,GST Output Liability,,4334.04,GST output on CA/24-25/0228,SalesModule,ACCT-1,
SAL-00529,Sales,2024-06-30,2024-06-30 17:52,1201,Sundry Debtors,157383.68,,Customer 015 Retail inv CA/24-25/0229,SalesModule,ACCT-1,
SAL-00529,Sales,2024-06-30,2024-06-30 17:52,4001,Sales - Trading Goods,,133376.00,Sales inv CA/24-25/0229,SalesModule,ACCT-1,
SAL-00529,Sales,2024-06-30,2024-06-30 17:52,2401,GST Output Liability,,24007.68,GST output on CA/24-25/0229,SalesModule,ACCT-1,
SAL-00530,Sales,2024-05-26,2024-05-26 12:47,1201,Sundry Debtors,417032.06,,Customer 006 Retail inv CA/24-25/0230,SalesModule,ACCT-3,
SAL-00530,Sales,2024-05-26,2024-05-26 12:47,4001,Sales - Trading Goods,,353417.00,Sales inv CA/24-25/0230,SalesModule,ACCT-3,
SAL-00530,Sales,2024-05-26,2024-05-26 12:47,2401,GST Output Liability,,63615.06,GST output on CA/24-25/0230,SalesModule,ACCT-3,
SAL-00531,Sales,2025-01-23,2025-01-23 10:18,1201,Sundry Debtors,160534.28,,Customer 013 Retail inv CA/24-25/0231,SalesModule,ACCT-3,
SAL-00531,Sales,2025-01-23,2025-01-23 10:18,4001,Sales - Trading Goods,,136046.00,Sales inv CA/24-25/0231,SalesModule,ACCT-3,
SAL-00531,Sales,2025-01-23,2025-01-23 10:18,2401,GST Output Liability,,24488.28,GST output on CA/24-25/0231,SalesModule,ACCT-3,
SAL-00532,Sales,2024-11-02,2024-11-02 09:49,1201,Sundry Debtors,411359.80,,Customer 012 Retail inv CA/24-25/0232,SalesModule,ACCT-3,
SAL-00532,Sales,2024-11-02,2024-11-02 09:49,4001,Sales - Trading Goods,,348610.00,Sales inv CA/24-25/0232,SalesModule,ACCT-3,
SAL-00532,Sales,2024-11-02,2024-11-02 09:49,2401,GST Output Liability,,62749.80,GST output on CA/24-25/0232,SalesModule,ACCT-3,
SAL-00533,Sales,2025-01-04,2025-01-04 13:09,1201,Sundry Debtors,4548.90,,Customer 018 Retail inv CA/24-25/0233,SalesModule,ACCT-1,
SAL-00533,Sales,2025-01-04,2025-01-04 13:09,4001,Sales - Trading Goods,,3855.00,Sales inv CA/24-25/0233,SalesModule,ACCT-1,
SAL-00533,Sales,2025-01-04,2025-01-04 13:09,2401,GST Output Liability,,693.90,GST output on CA/24-25/0233,SalesModule,ACCT-1,
SAL-00534,Sales,2024-05-23,2024-05-23 13:52,1201,Sundry Debtors,332625.48,,Customer 007 Retail inv CA/24-25/0234,SalesModule,ACCT-1,
SAL-00534,Sales,2024-05-23,2024-05-23 13:52,4001,Sales - Trading Goods,,281886.00,Sales inv CA/24-25/0234,SalesModule,ACCT-1,
SAL-00534,Sales,2024-05-23,2024-05-23 13:52,2401,GST Output Liability,,50739.48,GST output on CA/24-25/0234,SalesModule,ACCT-1,
SAL-00535,Sales,2024-07-09,2024-07-09 12:26,1201,Sundry Debtors,177542.80,,Customer 001 Retail inv CA/24-25/0235,SalesModule,ACCT-2,
